"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Current Station Operator","NAV Canada"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2018-07-11","2018","07","11","","26.2","","13.6","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","23","","32",""
"2018-07-12","2018","07","12","","28.5","","17.5","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","1","","32",""
"2018-07-13","2018","07","13","","29.4","","16.7","","23.1","","0.0","","5.1","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-07-14","2018","07","14","","28.8","","20.7","","24.8","","0.0","","6.8","","0.4","","0.0","","0.4","","","","24","","41",""
"2018-07-15","2018","07","15","","31.7","","20.5","","26.1","","0.0","","8.1","","0.0","T","0.0","","0.0","T","","","30","","39",""
"2018-07-16","2018","07","16","","33.7","","19.0","","26.4","","0.0","","8.4","","0.0","T","0.0","","0.0","T","","","22","","33",""
"2018-07-17","2018","07","17","","29.5","","17.8","","23.7","","0.0","","5.7","","31.8","","0.0","","31.8","","","","27","","48",""
"2018-07-18","2018","07","18","","24.5","","14.3","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","","","27","","37",""
"2018-07-19","2018","07","19","","27.2","","12.8","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","26","","48",""
"2018-07-20","2018","07","20","","31.1","","16.6","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","","","14","","32",""
"2018-07-21","2018","07","21","","31.1","","20.3","","25.7","","0.0","","7.7","","0.0","","0.0","","0.0","","","","13","","39",""
"2018-07-22","2018","07","22","","26.7","","17.8","","22.3","","0.0","","4.3","","5.0","","0.0","","5.0","","","","5","","37",""
"2018-07-23","2018","07","23","","29.2","","21.1","","25.2","","0.0","","7.2","","0.0","T","0.0","","0.0","T","","","15","","48",""
"2018-07-24","2018","07","24","","29.7","","23.1","","26.4","","0.0","","8.4","","1.0","","0.0","","1.0","","","","14","","43",""
"2018-07-25","2018","07","25","","26.0","","21.4","","23.7","","0.0","","5.7","","30.6","","0.0","","30.6","","","","17","","37",""
"2018-07-26","2018","07","26","","27.5","","20.2","","23.9","","0.0","","5.9","","26.8","","0.0","","26.8","","","","27","","91",""
"2018-07-27","2018","07","27","","28.9","","20.1","","24.5","","0.0","","6.5","","0.2","","0.0","","0.2","","","","23","","43",""
"2018-07-28","2018","07","28","","27.2","","18.2","","22.7","","0.0","","4.7","","1.8","","0.0","","1.8","","","","26","","61",""
"2018-07-29","2018","07","29","","26.3","","17.7","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","26","","39",""
"2018-07-30","2018","07","30","","28.2","","17.4","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","21","","39",""
"2018-07-31","2018","07","31","","28.9","","19.7","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","","","20","","32",""
"2018-08-01","2018","08","01","","28.3","","22.2","","25.3","","0.0","","7.3","","3.6","","0.0","","3.6","","","","16","","35",""
"2018-08-02","2018","08","02","","28.2","","22.2","","25.2","","0.0","","7.2","","0.0","","0.0","","0.0","","","","24","","48",""
"2018-08-03","2018","08","03","","27.6","","21.3","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-08-04","2018","08","04","","26.3","","20.6","","23.5","","0.0","","5.5","","2.6","","0.0","","2.6","","","","26","","32",""
"2018-08-05","2018","08","05","","31.1","","19.9","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","","","19","","30",""
"2018-08-06","2018","08","06","","31.7","","21.2","","26.5","","0.0","","8.5","","9.4","","0.0","","9.4","","","","28","","82",""
"2018-08-07","2018","08","07","","28.2","","21.4","","24.8","","0.0","","6.8","","1.0","","0.0","","1.0","","","","26","","33",""
"2018-08-08","2018","08","08","","27.5","","20.3","","23.9","","0.0","","5.9","","6.0","","0.0","","6.0","","","","","","<31",""
"2018-08-09","2018","08","09","","27.4","","19.6","","23.5","","0.0","","5.5","","3.6","","0.0","","3.6","","","","26","","44",""
"2018-08-10","2018","08","10","","26.4","","15.9","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","26","","32",""
"2018-08-11","2018","08","11","","27.4","","16.0","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-08-12","2018","08","12","","29.4","","17.1","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-08-13","2018","08","13","","29.6","","20.4","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-08-14","2018","08","14","","29.7","","21.8","","25.8","","0.0","","7.8","","7.4","","0.0","","7.4","","","","36","","39",""
"2018-08-15","2018","08","15","","27.5","","21.2","","24.4","","0.0","","6.4","","0.0","T","0.0","","0.0","T","","","24","","33",""
"2018-08-16","2018","08","16","","24.9","","16.4","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-08-17","2018","08","17","","23.9","","16.5","","20.2","","0.0","","2.2","","3.6","","0.0","","3.6","","","","2","","46",""
"2018-08-18","2018","08","18","","25.6","","17.3","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","2","","35",""
"2018-08-19","2018","08","19","","28.1","","15.8","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","8","","30",""
"2018-08-20","2018","08","20","","27.9","","14.2","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-08-21","2018","08","21","","27.1","","17.6","","22.4","","0.0","","4.4","","0.4","","0.0","","0.4","","","","15","","44",""
"2018-08-22","2018","08","22","","24.2","","14.6","","19.4","","0.0","","1.4","","0.6","","0.0","","0.6","","","","24","","61",""
"2018-08-23","2018","08","23","","25.5","","11.6","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","24","","44",""
"2018-08-24","2018","08","24","","28.9","","17.6","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","21","","33",""
"2018-08-25","2018","08","25","","30.3","","16.5","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","20","","37",""
"2018-08-26","2018","08","26","","26.2","","19.5","","22.9","","0.0","","4.9","","15.4","","0.0","","15.4","","","","21","","35",""
"2018-08-27","2018","08","27","","26.3","","18.3","","22.3","","0.0","","4.3","","3.6","","0.0","","3.6","","","","32","","32",""
"2018-08-28","2018","08","28","","30.6","","21.8","","26.2","","0.0","","8.2","","6.8","","0.0","","6.8","","","","23","","63",""
"2018-08-29","2018","08","29","","31.6","","21.2","","26.4","","0.0","","8.4","","1.8","","0.0","","1.8","","","","25","","93",""
"2018-08-30","2018","08","30","","21.5","","13.4","","17.5","","0.5","","0.0","","0.0","T","0.0","","0.0","T","","","1","","37",""
"2018-08-31","2018","08","31","","24.5","","10.5","","17.5","","0.5","","0.0","","0.4","","0.0","","0.4","","","","19","","32",""
"2018-09-01","2018","09","01","","27.8","","19.5","","23.7","","0.0","","5.7","","0.0","T","0.0","","0.0","T","","","16","","32",""
"2018-09-02","2018","09","02","","25.4","","19.5","","22.5","","0.0","","4.5","","10.4","","0.0","","10.4","","","","","","<31",""
"2018-09-03","2018","09","03","","30.6","","21.0","","25.8","","0.0","","7.8","","4.4","","0.0","","4.4","","","","23","","61",""
"2018-09-04","2018","09","04","","26.6","","17.8","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-05","2018","09","05","","32.0","","19.1","","25.6","","0.0","","7.6","","1.4","","0.0","","1.4","","","","23","","48",""
"2018-09-06","2018","09","06","","26.3","","15.2","","20.8","","0.0","","2.8","","0.0","T","0.0","","0.0","T","","","0","","37",""
"2018-09-07","2018","09","07","","22.4","","11.3","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","25","","33",""
"2018-09-08","2018","09","08","","17.9","","9.3","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","1","","41",""
"2018-09-09","2018","09","09","","17.0","","6.2","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","3","","39",""
"2018-09-10","2018","09","10","","18.1","","7.9","","13.0","","5.0","","0.0","","17.6","","0.0","","17.6","","","","13","","43",""
"2018-09-11","2018","09","11","","19.8","","13.1","","16.5","","1.5","","0.0","","7.8","","0.0","","7.8","","","","","","<31",""
"2018-09-12","2018","09","12","","24.6","","15.1","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-13","2018","09","13","","26.1","","13.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-14","2018","09","14","","28.3","","15.5","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-15","2018","09","15","","29.6","","16.4","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-16","2018","09","16","","27.6","","18.9","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","2","","30",""
"2018-09-17","2018","09","17","","29.1","","19.2","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","","","22","","41",""
"2018-09-18","2018","09","18","","26.6","","11.8","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","3","","46",""
"2018-09-19","2018","09","19","","17.0","","10.2","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","4","","30",""
"2018-09-20","2018","09","20","","17.0","","9.1","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-21","2018","09","21","","23.3","","14.5","","18.9","","0.0","","0.9","","33.6","","0.0","","33.6","","","","24","","78",""
"2018-09-22","2018","09","22","","18.7","","8.1","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","26","","57",""
"2018-09-23","2018","09","23","","17.7","","7.5","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","4","","41",""
"2018-09-24","2018","09","24","","14.9","","4.2","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","4","","37",""
"2018-09-25","2018","09","25","","16.2","","10.8","","13.5","","4.5","","0.0","","5.6","","0.0","","5.6","","","","14","","56",""
"2018-09-26","2018","09","26","","23.4","","12.0","","17.7","","0.3","","0.0","","3.8","","0.0","","3.8","","","","29","","54",""
"2018-09-27","2018","09","27","","17.8","","7.7","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2018-09-28","2018","09","28","","20.8","","12.1","","16.5","","1.5","","0.0","","1.2","","0.0","","1.2","","","","30","","44",""
"2018-09-29","2018","09","29","","16.4","","9.2","","12.8","","5.2","","0.0","","1.8","","0.0","","1.8","","","","29","","33",""
"2018-09-30","2018","09","30","","12.1","","7.9","","10.0","","8.0","","0.0","","1.2","","0.0","","1.2","","","","26","","33",""
"2018-10-01","2018","10","01","","13.7","","7.6","","10.7","","7.3","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"2018-10-02","2018","10","02","","10.8","","7.6","","9.2","","8.8","","0.0","","8.8","","0.0","","8.8","","","","3","","37",""
"2018-10-03","2018","10","03","","12.1","","9.0","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","1","","30",""
"2018-10-04","2018","10","04","","24.6","","6.5","","15.6","","2.4","","0.0","","0.2","","0.0","","0.2","","","","33","","44",""
"2018-10-05","2018","10","05","","10.8","","3.3","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","5","","32",""
"2018-10-06","2018","10","06","","11.5","","6.3","","8.9","","9.1","","0.0","","0.0","T","0.0","","0.0","T","","","6","","37",""
"2018-10-07","2018","10","07","","10.4","","5.7","","8.1","","9.9","","0.0","","0.0","T","0.0","","0.0","T","","","3","","37",""
"2018-10-08","2018","10","08","","10.9","","6.0","","8.5","","9.5","","0.0","","18.8","","0.0","","18.8","","","","3","","35",""
"2018-10-09","2018","10","09","","26.8","","8.4","","17.6","","0.4","","0.0","","0.2","","0.0","","0.2","","","","22","","44",""
"2018-10-10","2018","10","10","","21.8","","8.6","","15.2","","2.8","","0.0","","5.4","","0.0","","5.4","","","","4","","43",""
"2018-10-11","2018","10","11","","10.9","","7.6","","9.3","","8.7","","0.0","","7.8","","0.0","","7.8","","","","4","","37",""
"2018-10-12","2018","10","12","","11.2","","6.3","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","25","","54",""
"2018-10-13","2018","10","13","","9.0","","4.2","","6.6","","11.4","","0.0","","0.0","T","0.0","","0.0","T","","","26","","44",""
"2018-10-14","2018","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-15","2018","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-16","2018","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-17","2018","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-18","2018","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-19","2018","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-20","2018","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-21","2018","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-22","2018","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-23","2018","10","23","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-24","2018","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-25","2018","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-26","2018","10","26","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-27","2018","10","27","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-28","2018","10","28","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-29","2018","10","29","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-30","2018","10","30","","","","","","","","","","","","","","","","","","","","","","",""
"2018-10-31","2018","10","31","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-01","2018","11","01","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-02","2018","11","02","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-03","2018","11","03","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-04","2018","11","04","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-05","2018","11","05","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-06","2018","11","06","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-07","2018","11","07","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-08","2018","11","08","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-09","2018","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-10","2018","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-11","2018","11","11","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-12","2018","11","12","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-13","2018","11","13","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-14","2018","11","14","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-15","2018","11","15","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-16","2018","11","16","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-17","2018","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-18","2018","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-19","2018","11","19","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-20","2018","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-21","2018","11","21","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-22","2018","11","22","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-23","2018","11","23","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-24","2018","11","24","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-25","2018","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-26","2018","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-27","2018","11","27","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-28","2018","11","28","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-29","2018","11","29","","","","","","","","","","","","","","","","","","","","","","",""
"2018-11-30","2018","11","30","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-01","2018","12","01","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-02","2018","12","02","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-03","2018","12","03","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-04","2018","12","04","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-05","2018","12","05","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-06","2018","12","06","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-07","2018","12","07","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-08","2018","12","08","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-09","2018","12","09","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-10","2018","12","10","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-11","2018","12","11","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-12","2018","12","12","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-13","2018","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-14","2018","12","14","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-15","2018","12","15","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-16","2018","12","16","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-17","2018","12","17","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-18","2018","12","18","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-19","2018","12","19","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-20","2018","12","20","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-21","2018","12","21","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-22","2018","12","22","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-23","2018","12","23","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-24","2018","12","24","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-25","2018","12","25","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-26","2018","12","26","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-27","2018","12","27","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-28","2018","12","28","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-29","2018","12","29","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-30","2018","12","30","","","","","","","","","","","","","","","","","","","","","","",""
"2018-12-31","2018","12","31","","","","","","","","","","","","","","","","","","","","","","",""
