code,name,latitude,longitude
7039,du Mont-Royal / Augustin-Frigon,45.543763151117474,-73.56772005558014
7002,Tolhurst / Fleury,45.54410128430579,-73.66738557815552
6391,Aylwin / Ontario,45.54431114893366,-73.54554891586304
6905,Parc Rosemont (Dandurand / d'Iberville),45.544377,-73.581018
6916,Parc du Pélican (2e avenue / St-Joseph),45.544513,-73.571564
6346,Congres,45.54459352523215,-73.53779464960098
6261,Louis Hémon / Rosemont,45.54459855947176,-73.58822286128998
6335,du Rosaire / St-Hubert,45.54467,-73.621581
6267,de Bordeaux / Beaubien,45.54475,-73.5949
6275,Chambord / Jean-Talon,45.54484558108033,-73.61053615808486
6340,de la Roche / Everett,45.544867,-73.614841
6372,1ère avenue / Masson,45.5451997,-73.57645065
6384,Darling / Sherbrooke,45.54545890380305,-73.55666935443878
6324,de Liège / Lajeunesse,45.545603545552744,-73.63474041223526
6381,Omer-Lavallée / du Midway,45.5457759528664,-73.56217458844185
6272,Chabot / St-Zotique,45.5460938219615,-73.59927892684937
6410,Métro Crémazie (Crémazie / Lajeunesse),45.54640752148169,-73.63842844963074
6266,Louis-Hébert / Belllechasse,45.5468001130256,-73.5888934135437
6387,Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.5515570640564
6273,Cartier / Bélanger,45.546939,-73.602616
6371,4e avenue / Masson,45.546978,-73.575515
6394,Valois / Ontario,45.54716076886967,-73.54377329349518
6333,Leman / de Chateaubriand,45.547218,-73.631103
6373,7e avenue / St-Joseph,45.547226645250745,-73.56986984610558
6367,3e avenue / Dandurand,45.547362,-73.579221
6923,Marquette / Jean-Talon,45.54740777921938,-73.60766887664795
7006,Clark / Fleury,45.54764847825576,-73.6655656993389
6362,1ère avenue / Rosemont,45.547997,-73.58523
6733,Rousselot / Villeray,45.5488588257062,-73.6166113615036
6185,des Érables / Bélanger,45.54912085535069,-73.60087350010872
6277,Elsdale / Louis-Hébert,45.54918032376485,-73.59385818243027
7019,Jeanne d'Arc / Ontario,45.549604526934075,-73.54193866252899
6361,Molson / Beaubien,45.54968589617967,-73.59115451574326
7043,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714
6924,de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478027
7004,Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873
6364,de Chambly / Rachel,45.54991069359101,-73.55826258659361
6700,de la Salle / Ste-Catherine,45.54992008517989,-73.53416427969933
6917,Basile-Routhier / Chabanel,45.549985826258116,-73.6479663848877
6278,Louis-Hébert / St-Zotique,45.55001,-73.59576
6368,10e avenue / Masson,45.55031640880025,-73.57335805892944
6082,6e avenue / Rosemont,45.55052513498631,-73.58298182487488
6388,d'Orléans / Hochelaga,45.550668,-73.549502
6343,Marquette / Villeray,45.55068361610596,-73.61529305577278
6210,Métro Sauvé (Berri / Sauvé),45.550692068419764,-73.65636706352234
6189,Chabot / Everett,45.55072306022627,-73.60957056283951
6918,9e avenue / Dandurand,45.550769,-73.57711
7008,Rousselot / Jarry,45.55076907833167,-73.62091094255447
6380,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.551584,-73.561916
6279,Louis-Hébert / Bélanger,45.55158518908433,-73.59916493296623
6358,1ère  avenue /St-Zotique,45.551937362101,-73.59392791986465
6737,Jacques-Casault / Christophe-Colomb,45.552123,-73.630103
6398,Desjardins / de Rouen,45.55223975957034,-73.54412734508514
6919,10e Avenue / Rosemont,45.552649,-73.581185
6376,16e avenue / St-Joseph,45.55292309731551,-73.56575198471546
7017,Bennett / Ste-Catherine,45.55302673666147,-73.53238195180893
6925,Louis-Hébert / Jean-Talon,45.553139429376344,-73.60271081328392
6397,Marché Maisonneuve,45.55319389744088,-73.5398143529892
6360,8e avenue / Beaubien,45.553215,-73.58752
6374,Laurier / 15e avenue,45.553215158882175,-73.569495677948
6412,Complexe sportif Claude-Robillard (Émile-Journault),45.553262,-73.638615
6417,Desjardins / Hochelaga,45.553490653554725,-73.54829013347626
6383,Bourbonnière / du Mont-Royal,45.55357073967113,-73.56049418449402
6422,Fleury / Lajeunesse,45.5536,-73.6616
7041,15e avenue / Masson,45.553913774821154,-73.57141882181168
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421375524564,-73.55155974626541
7046,15e avenue / Dandurand,45.55479651443991,-73.57432097196579
6345,Louis-Hémon / Villeray,45.55496126357668,-73.61073732376097
6703,Jardin Botanique (Pie-IX / Sherbrooke),45.555205239939916,-73.55582308082374
7003,St-Charles / Sauvé,45.5560649285589,-73.65350246429443
6355,Ontario / Sicard,45.55626186680846,-73.53744059801102
6736,Basile-Routhier / Gouin,45.55656215749652,-73.67011472582817
6357,12e avenue / St-Zotique,45.556905,-73.58925
6370,d'Orléans / Masson,45.557192,-73.569847
6006,18e avenue / Rosemont,45.55789545752947,-73.5765291005373
6076,Ville-Marie / Ste-Catherine,45.55792114867545,-73.52914720773697
6033,16e avenue / Beaubien,45.55846014650325,-73.58342975378036
6710,de la Roche / Fleury,45.558999740253725,-73.6584135890007
6395,Pierre-de-Coubertin / Aird,45.559017919299556,-73.54848057031631
6347,Métro St-Michel (Shaughnessy / St-Michel),45.559199,-73.599658
6720,Ontario / Viau,45.5594818,-73.535496
6930,Paul Boutet / des Regrattiers,45.55984236120471,-73.61544728279114
6726,Hamel / Sauvé,45.560742,-73.65041
6735,François-Perrault / L.-O.-David,45.56129965944617,-73.6014300584793
6704,19e avenue / St-Zotique,45.561594,-73.585643
7023,CHSLD St-Michel (Jarry / 8e avenue),45.561690269046075,-73.61051201820374
6701,de Marseille / Viau,45.5639212,-73.5489124
6716,Francis / Fleury,45.563947,-73.655573
6731,28e avenue / Rosemont,45.564353,-73.571244
6723,26e avenue / Beaubien,45.564944,-73.577639
7005,Marquette / Fleury,45.56735205736566,-73.65378744900227
6713,30e avenue / St-Zotique,45.56822507,-73.57943594
6702,Chauveau / de l'Assomption,45.569789,-73.548081
6730,35e avenue / Beaubien,45.570081,-73.573047
6722,Pierre-de-Coubertin / Louis-Veuillot,45.57278890699134,-73.54031324386597
6753,St-Zotique / 39e avenue,45.573541425148306,-73.5749227526685
7009,CHSLD Benjamin-Victor-Rousselot (Dickson / Sherbrooke),45.573797819677914,-73.55034470558167
6226,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),45.575707,-73.561562
7075,CHSLD Éloria-Lepage (de la Pépinière / de Marseille),45.57694445420869,-73.54045271873474
6721,Métro Cadillac (Sherbrooke / de Cadillac),45.57713595014113,-73.54628920555115
7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376
6739,de Repentigny / Sherbrooke,45.58077,-73.544766
7016,Métro Langelier (Sherbrooke / Langelier),45.582757156033914,-73.54244291782379
